Time (s);IRQ;;FSM;
0.00416625;0;0;1;1.25E-06
0.0041675;0;0;1;1.25E-06
0.00416875;0;0;1;1.25E-06
0.00417;0;0;1;1.25E-06
0.00417125;0;0;1;1.25E-06
0.0041725;0;0;1;1.25E-06
0.00417375;0;0;1;1.25E-06
0.004175;0;0;1;1.25E-06
0.00417625;0;0;1;1.25E-06
0.0041775;0;0;1;1.25E-06
0.00417875;0;0;1;1.25E-06
0.00418;0;0;1;1.25E-06
0.00418125;0;0;1;1.25E-06
0.0041825;0;0;1;1.25E-06
0.00418375;0;0;1;1.25E-06
0.004185;0;0;1;1.25E-06
0.00418625;0;0;1;1.25E-06
0.0041875;0;0;1;1.25E-06
0.00418875;0;0;1;1.25E-06
0.00419;0;0;1;1.25E-06
0.00419125;0;0;1;1.25E-06
0.0041925;0;0;1;1.25E-06
0.00419375;0;0;1;1.25E-06
0.004195;0;0;1;1.25E-06
0.00419625;0;0;1;1.25E-06
0.0041975;0;0;1;1.25E-06
0.00419875;0;0;1;1.25E-06
0.0042;0;0;1;1.25E-06
0.00420125;0;0;1;1.25E-06
0.0042025;0;0;1;1.25E-06
0.00420375;0;0;1;1.25E-06
0.004205;0;0;1;1.25E-06
0.00420625;0;0;1;1.25E-06
0.0042075;0;0;1;1.25E-06
0.00420875;0;0;1;1.25E-06
0.00421;0;0;1;1.25E-06
0.00421125;0;0;1;1.25E-06
0.0042125;0;0;1;1.25E-06
0.00421375;0;0;1;1.25E-06
0.004215;0;0;1;1.25E-06
0.00421625;0;0;1;1.25E-06
0.0042175;0;0;1;1.25E-06
0.00421875;0;0;1;1.25E-06
0.00422;0;0;1;1.25E-06
0.00422125;0;0;1;1.25E-06
0.0042225;0;0;1;1.25E-06
0.00422375;0;0;1;1.25E-06
0.004225;0;0;1;1.25E-06
0.00422625;0;0;1;1.25E-06
0.0042275;0;0;1;1.25E-06
0.00422875;0;0;1;1.25E-06
0.00423;0;0;1;1.25E-06
0.00423125;0;0;1;1.25E-06
0.0042325;0;0;1;1.25E-06
0.00423375;0;0;1;1.25E-06
0.004235;0;0;1;1.25E-06
0.00423625;0;0;1;1.25E-06
0.0042375;0;0;1;1.25E-06
0.00423875;0;0;1;1.25E-06
0.00424;0;0;1;1.25E-06
0.00424125;0;0;1;1.25E-06
0.0042425;0;0;1;1.25E-06
0.00424375;0;0;1;1.25E-06
0.004245;0;0;1;1.25E-06
0.00424625;0;0;1;1.25E-06
0.0042475;0;0;1;1.25E-06
0.00424875;0;0;1;1.25E-06
0.00425;0;0;1;1.25E-06
0.00425125;0;0;1;1.25E-06
0.0042525;0;0;1;1.25E-06
0.00425375;0;0;1;1.25E-06
0.004255;0;0;1;1.25E-06
0.00425625;0;0;1;1.25E-06
0.0042575;0;0;1;1.25E-06
0.00425875;0;0;1;1.25E-06
0.00426;0;0;1;1.25E-06
0.00426125;0;0;1;1.25E-06
0.0042625;0;0;1;1.25E-06
0.00426375;0;0;1;1.25E-06
0.004265;0;0;1;1.25E-06
0.00426625;0;0;1;1.25E-06
0.0042675;0;0;1;1.25E-06
0.00426875;0;0;1;1.25E-06
0.00427;0;0;1;1.25E-06
0.00427125;0;0;1;1.25E-06
0.0042725;0;0;1;1.25E-06
0.00427375;0;0;1;1.25E-06
0.004275;0;0;1;1.25E-06
0.00427625;0;0;1;1.25E-06
0.0042775;0;0;1;1.25E-06
0.00427875;0;0;1;1.25E-06
0.00428;0;0;1;1.25E-06
0.00428125;0;0;1;1.25E-06
0.0042825;0;0;1;1.25E-06
0.00428375;0;0;1;1.25E-06
0.004285;0;0;1;1.25E-06
0.00428625;0;0;1;1.25E-06
0.0042875;0;0;1;1.25E-06
0.00428875;0;0;1;1.25E-06
0.00429;0;0;1;1.25E-06
0.00429125;0;0;1;1.25E-06
0.0042925;0;0;1;1.25E-06
0.00429375;0;0;1;1.25E-06
0.004295;0;0;1;1.25E-06
0.00429625;0;0;1;1.25E-06
0.0042975;0;0;1;1.25E-06
0.00429875;0;0;1;1.25E-06
0.0043;0;0;1;1.25E-06
0.00430125;0;0;1;1.25E-06
0.0043025;0;0;1;1.25E-06
0.00430375;0;0;1;1.25E-06
0.004305;0;0;1;1.25E-06
0.00430625;0;0;1;1.25E-06
0.0043075;0;0;1;1.25E-06
0.00430875;0;0;1;1.25E-06
0.00431;0;0;1;1.25E-06
0.00431125;0;0;1;1.25E-06
0.0043125;0;0;1;1.25E-06
0.00431375;0;0;1;1.25E-06
0.004315;0;0;1;1.25E-06
0.00431625;0;0;1;1.25E-06
0.0043175;0;0;1;1.25E-06
0.00431875;0;0;1;1.25E-06
0.00432;0;0;1;1.25E-06
0.00432125;0;0;1;1.25E-06
0.0043225;0;0;1;1.25E-06
0.00432375;0;0;1;1.25E-06
0.004325;0;0;1;1.25E-06
0.00432625;0;0;1;1.25E-06
0.0043275;0;0;1;1.25E-06
0.00432875;0;0;1;1.25E-06
0.00433;0;0;1;1.25E-06
0.00433125;0;0;1;1.25E-06
0.0043325;0;0;1;1.25E-06
0.00433375;0;0;1;1.25E-06
0.004335;0;0;1;1.25E-06
0.00433625;0;0;1;1.25E-06
0.0043375;0;0;1;1.25E-06
0.00433875;0;0;1;1.25E-06
0.00434;0;0;1;1.25E-06
0.00434125;0;0;1;1.25E-06
0.0043425;1;1.25E-06;1;1.25E-06
0.00434375;1;1.25E-06;1;1.25E-06
0.004345;1;1.25E-06;1;1.25E-06
0.00434625;1;1.25E-06;1;1.25E-06
0.0043475;1;1.25E-06;1;1.25E-06
0.00434875;0;0;1;1.25E-06
0.00435;0;0;1;1.25E-06
0.00435125;0;0;1;1.25E-06
0.0043525;0;0;1;1.25E-06
0.00435375;0;0;1;1.25E-06
0.004355;0;0;1;1.25E-06
0.00435625;0;0;1;1.25E-06
0.0043575;0;0;1;1.25E-06
0.00435875;0;0;1;1.25E-06
0.00436;0;0;1;1.25E-06
0.00436125;0;0;1;1.25E-06
0.0043625;0;0;1;1.25E-06
0.00436375;0;0;1;1.25E-06
0.004365;0;0;1;1.25E-06
0.00436625;0;0;1;1.25E-06
0.0043675;0;0;1;1.25E-06
0.00436875;0;0;1;1.25E-06
0.00437;0;0;1;1.25E-06
0.00437125;0;0;1;1.25E-06
0.0043725;0;0;1;1.25E-06
0.00437375;0;0;1;1.25E-06
0.004375;0;0;1;1.25E-06
0.00437625;0;0;1;1.25E-06
0.0043775;0;0;1;1.25E-06
0.00437875;0;0;1;1.25E-06
0.00438;0;0;1;1.25E-06
0.00438125;0;0;1;1.25E-06
0.0043825;0;0;1;1.25E-06
0.00438375;0;0;1;1.25E-06
0.004385;0;0;1;1.25E-06
0.00438625;0;0;1;1.25E-06
0.0043875;0;0;1;1.25E-06
0.00438875;0;0;1;1.25E-06
0.00439;0;0;1;1.25E-06
0.00439125;0;0;1;1.25E-06
0.0043925;0;0;1;1.25E-06
0.00439375;0;0;1;1.25E-06
0.004395;0;0;1;1.25E-06
0.00439625;0;0;1;1.25E-06
0.0043975;0;0;1;1.25E-06
0.00439875;0;0;1;1.25E-06
0.0044;0;0;1;1.25E-06
0.00440125;0;0;1;1.25E-06
0.0044025;0;0;1;1.25E-06
0.00440375;0;0;1;1.25E-06
0.004405;0;0;1;1.25E-06
0.00440625;0;0;1;1.25E-06
0.0044075;0;0;1;1.25E-06
0.00440875;0;0;1;1.25E-06
0.00441;0;0;1;1.25E-06
0.00441125;0;0;1;1.25E-06
0.0044125;0;0;1;1.25E-06
0.00441375;0;0;1;1.25E-06
0.004415;0;0;1;1.25E-06
0.00441625;0;0;1;1.25E-06
0.0044175;0;0;1;1.25E-06
0.00441875;0;0;1;1.25E-06
0.00442;0;0;1;1.25E-06
0.00442125;0;0;1;1.25E-06
0.0044225;0;0;1;1.25E-06
0.00442375;0;0;1;1.25E-06
0.004425;0;0;1;1.25E-06
0.00442625;0;0;1;1.25E-06
0.0044275;0;0;1;1.25E-06
0.00442875;0;0;1;1.25E-06
0.00443;0;0;1;1.25E-06
0.00443125;0;0;1;1.25E-06
0.0044325;0;0;1;1.25E-06
0.00443375;0;0;1;1.25E-06
0.004435;0;0;1;1.25E-06
0.00443625;0;0;1;1.25E-06
0.0044375;0;0;1;1.25E-06
0.00443875;0;0;1;1.25E-06
0.00444;0;0;1;1.25E-06
0.00444125;0;0;1;1.25E-06
0.0044425;0;0;1;1.25E-06
0.00444375;0;0;1;1.25E-06
0.004445;0;0;1;1.25E-06
0.00444625;0;0;1;1.25E-06
0.0044475;0;0;1;1.25E-06
0.00444875;0;0;1;1.25E-06
0.00445;0;0;1;1.25E-06
0.00445125;0;0;1;1.25E-06
0.0044525;0;0;1;1.25E-06
0.00445375;0;0;1;1.25E-06
0.004455;0;0;1;1.25E-06
0.00445625;0;0;1;1.25E-06
0.0044575;0;0;1;1.25E-06
0.00445875;0;0;1;1.25E-06
0.00446;0;0;1;1.25E-06
0.00446125;1;1.25E-06;1;1.25E-06
0.0044625;1;1.25E-06;1;1.25E-06
0.00446375;1;1.25E-06;1;1.25E-06
0.004465;1;1.25E-06;1;1.25E-06
0.00446625;1;1.25E-06;1;1.25E-06
0.0044675;0;0;1;1.25E-06
0.00446875;0;0;1;1.25E-06
0.00447;0;0;1;1.25E-06
0.00447125;0;0;1;1.25E-06
0.0044725;0;0;1;1.25E-06
0.00447375;0;0;1;1.25E-06
0.004475;0;0;1;1.25E-06
0.00447625;0;0;1;1.25E-06
0.0044775;0;0;1;1.25E-06
0.00447875;0;0;1;1.25E-06
0.00448;0;0;1;1.25E-06
0.00448125;0;0;1;1.25E-06
0.0044825;0;0;1;1.25E-06
0.00448375;0;0;1;1.25E-06
0.004485;0;0;1;1.25E-06
0.00448625;0;0;1;1.25E-06
0.0044875;0;0;1;1.25E-06
0.00448875;0;0;1;1.25E-06
0.00449;0;0;1;1.25E-06
0.00449125;0;0;1;1.25E-06
0.0044925;0;0;1;1.25E-06
0.00449375;0;0;1;1.25E-06
0.004495;0;0;1;1.25E-06
0.00449625;0;0;1;1.25E-06
0.0044975;0;0;1;1.25E-06
0.00449875;0;0;1;1.25E-06
0.0045;0;0;1;1.25E-06
0.00450125;0;0;1;1.25E-06
0.0045025;0;0;1;1.25E-06
0.00450375;0;0;1;1.25E-06
0.004505;0;0;1;1.25E-06
0.00450625;0;0;1;1.25E-06
0.0045075;0;0;1;1.25E-06
0.00450875;0;0;1;1.25E-06
0.00451;0;0;1;1.25E-06
0.00451125;0;0;1;1.25E-06
0.0045125;0;0;1;1.25E-06
0.00451375;0;0;1;1.25E-06
0.004515;0;0;1;1.25E-06
0.00451625;0;0;1;1.25E-06
0.0045175;0;0;1;1.25E-06
0.00451875;0;0;1;1.25E-06
0.00452;0;0;1;1.25E-06
0.00452125;0;0;1;1.25E-06
0.0045225;0;0;1;1.25E-06
0.00452375;0;0;1;1.25E-06
0.004525;0;0;1;1.25E-06
0.00452625;0;0;1;1.25E-06
0.0045275;0;0;1;1.25E-06
0.00452875;0;0;1;1.25E-06
0.00453;0;0;1;1.25E-06
0.00453125;0;0;1;1.25E-06
0.0045325;0;0;1;1.25E-06
0.00453375;0;0;1;1.25E-06
0.004535;0;0;1;1.25E-06
0.00453625;0;0;1;1.25E-06
0.0045375;0;0;1;1.25E-06
0.00453875;0;0;1;1.25E-06
0.00454;0;0;1;1.25E-06
0.00454125;0;0;1;1.25E-06
0.0045425;0;0;1;1.25E-06
0.00454375;0;0;1;1.25E-06
0.004545;0;0;1;1.25E-06
0.00454625;0;0;1;1.25E-06
0.0045475;0;0;1;1.25E-06
0.00454875;0;0;1;1.25E-06
0.00455;0;0;1;1.25E-06
0.00455125;0;0;1;1.25E-06
0.0045525;0;0;1;1.25E-06
0.00455375;0;0;1;1.25E-06
0.004555;0;0;1;1.25E-06
0.00455625;0;0;1;1.25E-06
0.0045575;0;0;1;1.25E-06
0.00455875;0;0;1;1.25E-06
0.00456;0;0;1;1.25E-06
0.00456125;0;0;1;1.25E-06
0.0045625;0;0;1;1.25E-06
0.00456375;0;0;1;1.25E-06
0.004565;0;0;1;1.25E-06
0.00456625;0;0;1;1.25E-06
0.0045675;0;0;1;1.25E-06
0.00456875;0;0;1;1.25E-06
0.00457;0;0;1;1.25E-06
0.00457125;0;0;1;1.25E-06
0.0045725;0;0;1;1.25E-06
0.00457375;0;0;1;1.25E-06
0.004575;0;0;1;1.25E-06
0.00457625;0;0;1;1.25E-06
0.0045775;0;0;1;1.25E-06
0.00457875;0;0;1;1.25E-06
0.00458;0;0;1;1.25E-06
0.00458125;0;0;1;1.25E-06
0.0045825;0;0;1;1.25E-06
0.00458375;0;0;1;1.25E-06
0.004585;0;0;1;1.25E-06
0.00458625;0;0;1;1.25E-06
0.0045875;0;0;1;1.25E-06
0.00458875;0;0;1;1.25E-06
0.00459;0;0;1;1.25E-06
0.00459125;0;0;1;1.25E-06
0.0045925;0;0;1;1.25E-06
0.00459375;0;0;1;1.25E-06
0.004595;0;0;1;1.25E-06
0.00459625;0;0;1;1.25E-06
0.0045975;0;0;1;1.25E-06
0.00459875;0;0;1;1.25E-06
0.0046;0;0;1;1.25E-06
0.00460125;0;0;1;1.25E-06
0.0046025;0;0;1;1.25E-06
0.00460375;0;0;1;1.25E-06
0.004605;0;0;1;1.25E-06
0.00460625;0;0;1;1.25E-06
0.0046075;0;0;1;1.25E-06
0.00460875;0;0;1;1.25E-06
0.00461;0;0;1;1.25E-06
0.00461125;0;0;1;1.25E-06
0.0046125;0;0;1;1.25E-06
0.00461375;0;0;1;1.25E-06
0.004615;0;0;1;1.25E-06
0.00461625;0;0;1;1.25E-06
0.0046175;0;0;1;1.25E-06
0.00461875;0;0;1;1.25E-06
0.00462;0;0;1;1.25E-06
0.00462125;0;0;1;1.25E-06
0.0046225;0;0;1;1.25E-06
0.00462375;0;0;1;1.25E-06
0.004625;0;0;1;1.25E-06
0.00462625;0;0;1;1.25E-06
0.0046275;0;0;1;1.25E-06
0.00462875;0;0;1;1.25E-06
0.00463;0;0;1;1.25E-06
0.00463125;0;0;1;1.25E-06
0.0046325;0;0;1;1.25E-06
0.00463375;0;0;1;1.25E-06
0.004635;0;0;1;1.25E-06
0.00463625;0;0;1;1.25E-06
0.0046375;0;0;1;1.25E-06
0.00463875;0;0;1;1.25E-06
0.00464;0;0;1;1.25E-06
0.00464125;0;0;1;1.25E-06
0.0046425;0;0;1;1.25E-06
0.00464375;0;0;1;1.25E-06
0.004645;0;0;1;1.25E-06
0.00464625;0;0;1;1.25E-06
0.0046475;0;0;1;1.25E-06
0.00464875;0;0;1;1.25E-06
0.00465;0;0;1;1.25E-06
0.00465125;0;0;1;1.25E-06
0.0046525;0;0;1;1.25E-06
0.00465375;0;0;1;1.25E-06
0.004655;0;0;1;1.25E-06
0.00465625;0;0;1;1.25E-06
0.0046575;0;0;1;1.25E-06
0.00465875;0;0;1;1.25E-06
0.00466;0;0;1;1.25E-06
0.00466125;0;0;1;1.25E-06
0.0046625;0;0;1;1.25E-06
0.00466375;0;0;1;1.25E-06
0.004665;0;0;1;1.25E-06
0.00466625;0;0;1;1.25E-06
0.0046675;0;0;1;1.25E-06
0.00466875;0;0;1;1.25E-06
0.00467;0;0;1;1.25E-06
0.00467125;0;0;1;1.25E-06
0.0046725;0;0;1;1.25E-06
0.00467375;0;0;1;1.25E-06
0.004675;0;0;1;1.25E-06
0.00467625;0;0;1;1.25E-06
0.0046775;0;0;1;1.25E-06
0.00467875;0;0;1;1.25E-06
0.00468;0;0;1;1.25E-06
0.00468125;0;0;1;1.25E-06
0.0046825;0;0;1;1.25E-06
0.00468375;0;0;1;1.25E-06
0.004685;0;0;1;1.25E-06
0.00468625;0;0;1;1.25E-06
0.0046875;0;0;1;1.25E-06
0.00468875;0;0;1;1.25E-06
0.00469;0;0;1;1.25E-06
0.00469125;0;0;1;1.25E-06
0.0046925;0;0;1;1.25E-06
0.00469375;0;0;1;1.25E-06
0.004695;0;0;1;1.25E-06
0.00469625;0;0;1;1.25E-06
0.0046975;0;0;1;1.25E-06
0.00469875;0;0;1;1.25E-06
0.0047;0;0;1;1.25E-06
0.00470125;0;0;1;1.25E-06
0.0047025;0;0;1;1.25E-06
0.00470375;0;0;1;1.25E-06
0.004705;0;0;1;1.25E-06
0.00470625;1;1.25E-06;1;1.25E-06
0.0047075;1;1.25E-06;1;1.25E-06
0.00470875;1;1.25E-06;1;1.25E-06
0.00471;1;1.25E-06;1;1.25E-06
0.00471125;1;1.25E-06;1;1.25E-06
0.0047125;0;0;1;1.25E-06
0.00471375;0;0;1;1.25E-06
0.004715;0;0;1;1.25E-06
0.00471625;0;0;1;1.25E-06
0.0047175;0;0;1;1.25E-06
0.00471875;0;0;1;1.25E-06
0.00472;0;0;1;1.25E-06
0.00472125;0;0;1;1.25E-06
0.0047225;0;0;1;1.25E-06
0.00472375;0;0;1;1.25E-06
0.004725;0;0;1;1.25E-06
0.00472625;0;0;1;1.25E-06
0.0047275;0;0;1;1.25E-06
0.00472875;0;0;1;1.25E-06
0.00473;0;0;1;1.25E-06
0.00473125;0;0;1;1.25E-06
0.0047325;0;0;1;1.25E-06
0.00473375;0;0;1;1.25E-06
0.004735;0;0;1;1.25E-06
0.00473625;0;0;1;1.25E-06
0.0047375;0;0;1;1.25E-06
0.00473875;0;0;1;1.25E-06
0.00474;0;0;1;1.25E-06
0.00474125;0;0;1;1.25E-06
0.0047425;0;0;1;1.25E-06
0.00474375;0;0;1;1.25E-06
0.004745;0;0;1;1.25E-06
0.00474625;0;0;1;1.25E-06
0.0047475;0;0;1;1.25E-06
0.00474875;0;0;1;1.25E-06
0.00475;0;0;1;1.25E-06
0.00475125;0;0;1;1.25E-06
0.0047525;0;0;1;1.25E-06
0.00475375;0;0;1;1.25E-06
0.004755;0;0;1;1.25E-06
0.00475625;0;0;1;1.25E-06
0.0047575;0;0;1;1.25E-06
0.00475875;0;0;1;1.25E-06
0.00476;0;0;1;1.25E-06
0.00476125;0;0;1;1.25E-06
0.0047625;0;0;1;1.25E-06
0.00476375;0;0;1;1.25E-06
0.004765;0;0;1;1.25E-06
0.00476625;0;0;1;1.25E-06
0.0047675;0;0;1;1.25E-06
0.00476875;0;0;1;1.25E-06
0.00477;0;0;1;1.25E-06
0.00477125;0;0;1;1.25E-06
0.0047725;0;0;1;1.25E-06
0.00477375;0;0;1;1.25E-06
0.004775;0;0;1;1.25E-06
0.00477625;0;0;1;1.25E-06
0.0047775;0;0;1;1.25E-06
0.00477875;0;0;1;1.25E-06
0.00478;0;0;1;1.25E-06
0.00478125;0;0;1;1.25E-06
0.0047825;0;0;1;1.25E-06
0.00478375;0;0;1;1.25E-06
0.004785;0;0;1;1.25E-06
0.00478625;0;0;1;1.25E-06
0.0047875;0;0;1;1.25E-06
0.00478875;0;0;1;1.25E-06
0.00479;0;0;1;1.25E-06
0.00479125;0;0;1;1.25E-06
0.0047925;0;0;1;1.25E-06
0.00479375;0;0;1;1.25E-06
0.004795;0;0;1;1.25E-06
0.00479625;0;0;1;1.25E-06
0.0047975;0;0;1;1.25E-06
0.00479875;0;0;1;1.25E-06
0.0048;0;0;1;1.25E-06
0.00480125;0;0;1;1.25E-06
0.0048025;0;0;1;1.25E-06
0.00480375;0;0;1;1.25E-06
0.004805;0;0;1;1.25E-06
0.00480625;0;0;1;1.25E-06
0.0048075;0;0;1;1.25E-06
0.00480875;0;0;1;1.25E-06
0.00481;0;0;1;1.25E-06
0.00481125;0;0;1;1.25E-06
0.0048125;0;0;1;1.25E-06
0.00481375;0;0;1;1.25E-06
0.004815;0;0;1;1.25E-06
0.00481625;0;0;1;1.25E-06
0.0048175;0;0;1;1.25E-06
0.00481875;0;0;1;1.25E-06
0.00482;0;0;1;1.25E-06
0.00482125;0;0;1;1.25E-06
0.0048225;0;0;1;1.25E-06
0.00482375;0;0;1;1.25E-06
0.004825;0;0;1;1.25E-06
0.00482625;0;0;1;1.25E-06
0.0048275;0;0;1;1.25E-06
0.00482875;0;0;1;1.25E-06
0.00483;0;0;1;1.25E-06
0.00483125;0;0;1;1.25E-06
0.0048325;0;0;1;1.25E-06
0.00483375;0;0;1;1.25E-06
0.004835;0;0;1;1.25E-06
0.00483625;0;0;1;1.25E-06
0.0048375;0;0;1;1.25E-06
0.00483875;0;0;1;1.25E-06
0.00484;0;0;1;1.25E-06
0.00484125;0;0;1;1.25E-06
0.0048425;0;0;1;1.25E-06
0.00484375;0;0;1;1.25E-06
0.004845;0;0;1;1.25E-06
0.00484625;0;0;1;1.25E-06
0.0048475;0;0;1;1.25E-06
0.00484875;0;0;1;1.25E-06
0.00485;0;0;1;1.25E-06
0.00485125;0;0;1;1.25E-06
0.0048525;0;0;1;1.25E-06
0.00485375;0;0;1;1.25E-06
0.004855;0;0;1;1.25E-06
0.00485625;0;0;1;1.25E-06
0.0048575;0;0;1;1.25E-06
0.00485875;0;0;1;1.25E-06
0.00486;0;0;1;1.25E-06
0.00486125;0;0;1;1.25E-06
0.0048625;0;0;1;1.25E-06
0.00486375;0;0;1;1.25E-06
0.004865;0;0;1;1.25E-06
0.00486625;0;0;1;1.25E-06
0.0048675;0;0;1;1.25E-06
0.00486875;0;0;1;1.25E-06
0.00487;0;0;1;1.25E-06
0.00487125;0;0;1;1.25E-06
0.0048725;0;0;1;1.25E-06
0.00487375;0;0;1;1.25E-06
0.004875;0;0;1;1.25E-06
0.00487625;0;0;1;1.25E-06
0.0048775;0;0;1;1.25E-06
0.00487875;0;0;1;1.25E-06
0.00488;0;0;1;1.25E-06
0.00488125;0;0;1;1.25E-06
0.0048825;0;0;1;1.25E-06
0.00488375;0;0;1;1.25E-06
0.004885;0;0;1;1.25E-06
0.00488625;0;0;1;1.25E-06
0.0048875;0;0;1;1.25E-06
0.00488875;0;0;1;1.25E-06
0.00489;0;0;1;1.25E-06
0.00489125;0;0;1;1.25E-06
0.0048925;0;0;1;1.25E-06
0.00489375;0;0;1;1.25E-06
0.004895;0;0;1;1.25E-06
0.00489625;0;0;1;1.25E-06
0.0048975;0;0;1;1.25E-06
0.00489875;0;0;1;1.25E-06
0.0049;0;0;1;1.25E-06
0.00490125;0;0;1;1.25E-06
0.0049025;0;0;1;1.25E-06
0.00490375;0;0;1;1.25E-06
0.004905;0;0;1;1.25E-06
0.00490625;0;0;1;1.25E-06
0.0049075;0;0;1;1.25E-06
0.00490875;0;0;1;1.25E-06
0.00491;0;0;1;1.25E-06
0.00491125;0;0;1;1.25E-06
0.0049125;0;0;1;1.25E-06
0.00491375;0;0;1;1.25E-06
0.004915;0;0;1;1.25E-06
0.00491625;0;0;1;1.25E-06
0.0049175;0;0;1;1.25E-06
0.00491875;0;0;1;1.25E-06
0.00492;0;0;1;1.25E-06
0.00492125;0;0;1;1.25E-06
0.0049225;0;0;1;1.25E-06
0.00492375;0;0;1;1.25E-06
0.004925;0;0;1;1.25E-06
0.00492625;0;0;1;1.25E-06
0.0049275;0;0;1;1.25E-06
0.00492875;0;0;1;1.25E-06
0.00493;0;0;1;1.25E-06
0.00493125;0;0;1;1.25E-06
0.0049325;0;0;1;1.25E-06
0.00493375;0;0;1;1.25E-06
0.004935;0;0;1;1.25E-06
0.00493625;0;0;1;1.25E-06
0.0049375;0;0;1;1.25E-06
0.00493875;0;0;1;1.25E-06
0.00494;0;0;1;1.25E-06
0.00494125;0;0;1;1.25E-06
0.0049425;0;0;1;1.25E-06
0.00494375;0;0;1;1.25E-06
0.004945;0;0;1;1.25E-06
0.00494625;0;0;1;1.25E-06
0.0049475;0;0;1;1.25E-06
0.00494875;0;0;1;1.25E-06
0.00495;0;0;1;1.25E-06
0.00495125;0;0;1;1.25E-06
0.0049525;0;0;1;1.25E-06
0.00495375;0;0;1;1.25E-06
0.004955;0;0;1;1.25E-06
0.00495625;0;0;1;1.25E-06
0.0049575;0;0;1;1.25E-06
0.00495875;0;0;1;1.25E-06
0.00496;0;0;1;1.25E-06
0.00496125;0;0;1;1.25E-06
0.0049625;0;0;1;1.25E-06
0.00496375;0;0;1;1.25E-06
0.004965;0;0;1;1.25E-06
0.00496625;0;0;1;1.25E-06
0.0049675;0;0;1;1.25E-06
0.00496875;0;0;1;1.25E-06
0.00497;0;0;1;1.25E-06
0.00497125;0;0;1;1.25E-06
0.0049725;0;0;1;1.25E-06
0.00497375;0;0;1;1.25E-06
0.004975;0;0;1;1.25E-06
0.00497625;0;0;1;1.25E-06
0.0049775;0;0;1;1.25E-06
0.00497875;0;0;1;1.25E-06
0.00498;0;0;1;1.25E-06
0.00498125;0;0;1;1.25E-06
0.0049825;0;0;1;1.25E-06
0.00498375;0;0;1;1.25E-06
0.004985;0;0;1;1.25E-06
0.00498625;0;0;1;1.25E-06
0.0049875;0;0;1;1.25E-06
0.00498875;0;0;1;1.25E-06
0.00499;0;0;1;1.25E-06
0.00499125;0;0;1;1.25E-06
0.0049925;0;0;1;1.25E-06
0.00499375;0;0;1;1.25E-06
0.004995;0;0;1;1.25E-06
0.00499625;0;0;1;1.25E-06
0.0049975;0;0;1;1.25E-06
0.00499875;0;0;1;1.25E-06
0.005;0;0;1;1.25E-06
0.00500125;0;0;1;1.25E-06
0.0050025;0;0;1;1.25E-06
0.00500375;0;0;1;1.25E-06
0.005005;0;0;1;1.25E-06
0.00500625;0;0;1;1.25E-06
0.0050075;0;0;1;1.25E-06
0.00500875;0;0;1;1.25E-06
0.00501;0;0;1;1.25E-06
0.00501125;0;0;1;1.25E-06
0.0050125;0;0;1;1.25E-06
0.00501375;0;0;1;1.25E-06
0.005015;0;0;1;1.25E-06
0.00501625;0;0;1;1.25E-06
0.0050175;0;0;1;1.25E-06
0.00501875;0;0;1;1.25E-06
0.00502;0;0;1;1.25E-06
0.00502125;0;0;1;1.25E-06
0.0050225;0;0;1;1.25E-06
0.00502375;0;0;1;1.25E-06
0.005025;0;0;1;1.25E-06
0.00502625;0;0;1;1.25E-06
0.0050275;0;0;1;1.25E-06
0.00502875;0;0;1;1.25E-06
0.00503;0;0;1;1.25E-06
0.00503125;0;0;1;1.25E-06
0.0050325;0;0;1;1.25E-06
0.00503375;0;0;1;1.25E-06
0.005035;0;0;1;1.25E-06
0.00503625;0;0;1;1.25E-06
0.0050375;0;0;1;1.25E-06
0.00503875;0;0;1;1.25E-06
0.00504;0;0;1;1.25E-06
0.00504125;0;0;1;1.25E-06
0.0050425;0;0;1;1.25E-06
0.00504375;0;0;1;1.25E-06
0.005045;0;0;1;1.25E-06
0.00504625;0;0;1;1.25E-06
0.0050475;0;0;1;1.25E-06
0.00504875;0;0;1;1.25E-06
0.00505;0;0;1;1.25E-06
0.00505125;0;0;1;1.25E-06
0.0050525;0;0;1;1.25E-06
0.00505375;0;0;1;1.25E-06
0.005055;0;0;1;1.25E-06
0.00505625;0;0;1;1.25E-06
0.0050575;0;0;1;1.25E-06
0.00505875;0;0;1;1.25E-06
0.00506;0;0;1;1.25E-06
0.00506125;0;0;1;1.25E-06
0.0050625;0;0;1;1.25E-06
0.00506375;0;0;1;1.25E-06
0.005065;0;0;1;1.25E-06
0.00506625;0;0;1;1.25E-06
0.0050675;0;0;1;1.25E-06
0.00506875;1;1.25E-06;1;1.25E-06
0.00507;1;1.25E-06;1;1.25E-06
0.00507125;1;1.25E-06;1;1.25E-06
0.0050725;1;1.25E-06;1;1.25E-06
0.00507375;1;1.25E-06;1;1.25E-06
0.005075;1;1.25E-06;1;1.25E-06
0.00507625;0;0;1;1.25E-06
0.0050775;0;0;1;1.25E-06
0.00507875;0;0;1;1.25E-06
0.00508;0;0;1;1.25E-06
0.00508125;0;0;1;1.25E-06
0.0050825;0;0;1;1.25E-06
0.00508375;0;0;1;1.25E-06
0.005085;0;0;1;1.25E-06
0.00508625;0;0;1;1.25E-06
0.0050875;0;0;1;1.25E-06
0.00508875;0;0;1;1.25E-06
0.00509;0;0;1;1.25E-06
